000009a8,00000001,000ffffe,18
0000075c,00000001,000ffffe,299
00000974,00000001,000ffffe,440
00000670,00000001,000ffffe,511
000007d0,00000002,000ffffe,548
00000990,00000001,000ffffe,805
0000097c,00000001,000ffffe,1206
000008e8,00000004,00080825,1410
00000900,00000002,000ffffe,1509
00000788,00000001,000ffffe,1559
000008f8,00000001,000ffffe,1585
0000095c,00000002,000ffffe,1871
000006d0,00000001,000ffffe,2013
00000694,00000004,00080819,2088
00000900,00000002,000ffffe,2394
000006c8,00000001,000ffffe,2787
00000990,00000001,000ffffe,3256
000008d4,00000001,000ffffe,3491
000006d8,00000001,000ffffe,3609
000008e8,00000004,00080803,3911
00000774,00000001,000ffffe,4058
00000910,00000001,000ffffe,4405
000008ec,00000001,000ffffe,4579
00000968,00000008,00080803,4913
0000075c,00000001,000ffffe,5070
0000066c,00000004,000807f8,5395
0000090c,00000008,000807f8,5832
00000900,00000002,000ffffe,6043
00000974,00000001,000ffffe,6151
0000093c,00000001,000ffffe,6206
000008c8,00000001,000ffffe,6234
0000063c,00000001,000ffffe,6520
0000093c,00000001,000ffffe,6935
000008dc,00000002,000ffffe,7144
000008dc,00000002,000ffffe,7520
0000095c,00000002,000ffffe,7948
00000698,00000001,000ffffe,8401
00000984,00000001,000ffffe,8900
0000095c,00000002,000ffffe,9151
000006ec,00000002,000ffffe,9516
00000900,00000002,000ffffe,9699
000008c8,00000001,000ffffe,9790
000008c8,00000001,000ffffe,10108
00000644,00000001,000ffffe,10507
00000910,00000001,000ffffe,10707
000008ec,00000001,000ffffe,11079
0000095c,00000002,000ffffe,11506
000008c8,00000001,000ffffe,12185
00000934,00000102,0008083b,12215
000006a4,00000001,000ffffe,12299
00000658,00000001,000ffffe,12596
00000714,00000002,000ffffe,12746
00000990,00000001,000ffffe,12820
000007a0,00000001,000ffffe,12858
000006b8,00000002,000ffffe,13248
000007c8,0000008d,000807d6,13257
0000096c,00000001,000ffffe,13584
0000090c,00000014,000807ca,13772
00000694,00000004,000807cb,13841
000008c0,00000001,000ffffe,13881
0000097c,00000001,000ffffe,13903
000008ec,00000001,000ffffe,14186
00000658,00000001,000ffffe,14328
00000948,00000001,000ffffe,14671
000008f8,00000001,000ffffe,14843
00000948,00000001,000ffffe,15169
00000774,00000001,000ffffe,15604
00000974,00000001,000ffffe,15822
000008dc,00000002,000ffffe,16204
00000968,00000008,000807bf,16401
00000754,00000001,000ffffe,16490
00000968,00000008,000807bf,16817
00000974,00000001,000ffffe,17210
00000948,00000001,000ffffe,17682
00000994,00000001,000ffffe,18190
00000658,00000001,000ffffe,18684
0000097c,00000001,000ffffe,19171
000008f8,00000001,000ffffe,19415
00000934,00000102,000807e1,20034
0000095c,00000002,000ffffe,20199
0000090c,00000008,000807b4,20416
00000698,00000001,000ffffe,20515
00000910,00000001,000ffffe,20808
00000974,00000001,000ffffe,20955
000008dc,00000002,000ffffe,21339
00000934,00000152,0008081a,21366
00000974,00000001,000ffffe,21493
000008b8,00000001,000ffffe,21571
00000698,00000001,000ffffe,21882
00000754,00000001,000ffffe,22038
000007d0,00000002,000ffffe,22389
00000978,00000001,000ffffe,22835
000008ec,00000001,000ffffe,23059
00000928,00000002,000ffffe,23444
000007cc,00000001,000ffffe,23875
000008ec,00000001,000ffffe,24331
00000900,00000002,000ffffe,24832
0000079c,0000000e,0008079d,25334
0000095c,00000002,000ffffe,25807
0000097c,00000001,000ffffe,26049
000008e8,00000004,0008079d,26174
00000658,00000001,000ffffe,26472
0000097c,00000001,000ffffe,26623
00000968,00000011,0008079d,26715
000007e0,00000001,000ffffe,27009
00000900,00000002,000ffffe,27405
00000900,00000002,000ffffe,27603
0000097c,00000001,000ffffe,27973
000008f8,00000001,000ffffe,28159
000008c8,00000001,000ffffe,28492
00000920,00000001,000ffffe,28659
00000948,00000001,000ffffe,28743
00000920,00000001,000ffffe,29057
00000920,00000001,000ffffe,29454
0000093c,00000001,000ffffe,29653
0000095c,00000002,000ffffe,29754
00000910,00000001,000ffffe,30043
00000974,00000001,000ffffe,30428
00000804,00000001,000ffffe,30621
00000920,00000001,000ffffe,30718
00000978,00000001,000ffffe,30767
000008e8,00000004,00080792,30795
0000096c,00000001,000ffffe,30805
00000994,00000001,000ffffe,30812
00000660,00000002,000ffffe,30817
000006fc,00000001,000ffffe,31090
0000096c,00000001,000ffffe,31499
000008e8,00000004,00080792,31707
00000900,00000002,000ffffe,31808
00000978,00000001,000ffffe,31859
00000900,00000002,000ffffe,32126
00000948,00000001,000ffffe,32530
00000978,00000001,000ffffe,32733
000008c8,00000001,000ffffe,32835
00000948,00000001,000ffffe,33126
0000097c,00000001,000ffffe,33272
