0000073c,00000001,000ffffe,18
0000077c,00000001,000ffffe,299
000007a8,00000002,000ffffe,512
0000078c,00000001,000ffffe,547
00000794,00000001,000ffffe,805
000007e8,00000244,00080467,1019
00000810,00000001,000ffffe,1206
000007bc,00000001,000ffffe,1407
00000804,00000007,00080400,1514
000007bc,00000001,000ffffe,1559
00000808,00000001,000ffffe,1585
00000794,00000001,000ffffe,1870
00000808,00000001,000ffffe,2013
00000794,00000001,000ffffe,2393
000007e8,00000244,0008045e,2664
00000768,00000001,000ffffe,2787
0000077c,00000001,000ffffe,3256
000007dc,00000002,000ffffe,3492
0000078c,00000001,000ffffe,3609
00000818,00000001,000ffffe,3908
00000810,00000001,000ffffe,4058
00000804,00000007,00080400,4585
000007bc,00000001,000ffffe,4906
000007e8,00000244,0008045e,4984
00000770,00000002,000ffffe,5071
000007d4,00000001,000ffffe,5392
00000754,00000002,000ffffe,5826
0000077c,00000001,000ffffe,6042
00000814,00000001,000ffffe,6151
00000808,00000001,000ffffe,6206
00000794,00000001,000ffffe,6234
00000808,00000001,000ffffe,6520
000007f0,00000001,000ffffe,6935
00000770,00000002,000ffffe,7144
00000810,00000001,000ffffe,7519
00000810,00000001,000ffffe,7947
0000078c,00000001,000ffffe,8401
00000818,00000001,000ffffe,8900
00000778,0000000c,00080400,9161
00000808,00000001,000ffffe,9515
000007bc,00000001,000ffffe,9698
00000794,00000001,000ffffe,9790
000007d4,00000001,000ffffe,10108
00000818,00000001,000ffffe,10507
000007d4,00000001,000ffffe,10707
000007dc,00000002,000ffffe,11080
00000818,00000001,000ffffe,11505
00000794,00000001,000ffffe,11958
0000078c,00000001,000ffffe,12185
000007f8,00000002,000ffffe,12300
000007a8,00000002,000ffffe,12597
0000077c,00000001,000ffffe,12745
0000078c,00000001,000ffffe,13117
00000770,00000002,000ffffe,13248
000007e8,00000244,00080443,13399
000007e8,00000244,00080447,13437
00000794,00000001,000ffffe,13584
0000077c,00000001,000ffffe,13753
000007f0,00000001,000ffffe,13838
00000814,00000001,000ffffe,13881
00000770,00000002,000ffffe,13904
000007bc,00000001,000ffffe,14186
00000814,00000001,000ffffe,14328
000007bc,00000001,000ffffe,14671
000007d4,00000001,000ffffe,14843
00000778,0000000c,00080401,15180
00000768,00000001,000ffffe,15604
00000818,00000001,000ffffe,15822
00000768,00000001,000ffffe,16203
000007dc,00000002,000ffffe,16395
000007bc,00000001,000ffffe,16810
000007e8,00000244,00080456,17069
00000818,00000001,000ffffe,17210
00000860,00000002,000ffffe,17683
000007dc,00000002,000ffffe,18191
00000768,00000001,000ffffe,18684
00000778,0000000c,00080400,19182
00000818,00000001,000ffffe,19415
000007d4,00000001,000ffffe,19777
00000778,0000000c,00080400,20209
0000078c,00000001,000ffffe,20409
00000808,00000001,000ffffe,20515
000007f8,00000002,000ffffe,20809
000007bc,00000001,000ffffe,20955
000007a8,00000002,000ffffe,21030
00000770,00000002,000ffffe,21339
0000078c,00000001,000ffffe,21493
000007a8,00000002,000ffffe,21572
0000077c,00000001,000ffffe,21882
000007b8,00000013,00080042,22056
00000808,00000001,000ffffe,22388
00000808,00000001,000ffffe,22835
00000770,00000002,000ffffe,23060
00000794,00000001,000ffffe,23443
000007d4,00000001,000ffffe,23875
00000818,00000001,000ffffe,24331
00000804,00000007,00080400,24837
000007dc,00000002,000ffffe,25322
000007dc,00000002,000ffffe,25807
00000808,00000001,000ffffe,26049
0000078c,00000001,000ffffe,26171
00000770,00000002,000ffffe,26473
000007d4,00000001,000ffffe,26623
000007d4,00000001,000ffffe,26699
00000808,00000001,000ffffe,27009
00000770,00000002,000ffffe,27405
000007d4,00000001,000ffffe,27602
000007d4,00000001,000ffffe,27973
00000794,00000001,000ffffe,28159
00000794,00000001,000ffffe,28492
00000770,00000002,000ffffe,28660
000007d4,00000001,000ffffe,28743
000007d4,00000001,000ffffe,29057
00000810,00000001,000ffffe,29454
000007a8,00000002,000ffffe,29654
000007a8,00000002,000ffffe,30044
000007e8,00000244,00080463,30332
0000078c,00000001,000ffffe,30621
000007a8,00000002,000ffffe,30719
00000814,00000001,000ffffe,30767
0000078c,00000001,000ffffe,30792
00000814,00000001,000ffffe,30805
00000794,00000001,000ffffe,30812
000007d4,00000001,000ffffe,30816
000007e8,00000244,0008046c,31007
00000814,00000001,000ffffe,31090
00000814,00000001,000ffffe,31499
000007f8,00000002,000ffffe,31705
000007a8,00000002,000ffffe,31860
000007a8,00000002,000ffffe,32126
000007e8,00000244,00080449,32386
00000778,0000000c,00080401,32541
00000808,00000001,000ffffe,32733
0000077c,00000001,000ffffe,32835
00000818,00000001,000ffffe,33126
000007f0,00000001,000ffffe,33272
00000794,00000001,000ffffe,33617
00000818,00000001,000ffffe,33877
00000794,00000001,000ffffe,33921
000007b8,00000127,00080042,34084
000007dc,00000002,000ffffe,34184
00000804,00000007,00080401,34592
00000810,00000001,000ffffe,34788
000007d4,00000001,000ffffe,35161
00000890,0000000c,00080042,35359
0000086c,00000001,000ffffe,35442
00000770,00000002,000ffffe,35762
000007d4,00000001,000ffffe,35921
000007d4,00000001,000ffffe,36273
00000828,00000001,000ffffe,36721
00000818,00000001,000ffffe,37185
00000818,00000001,000ffffe,37689
000007a8,00000002,000ffffe,38182
000007b8,00000013,00080044,38685
00000794,00000001,000ffffe,39150
00000768,00000001,000ffffe,39392
000007d4,00000001,000ffffe,39753
00000768,00000001,000ffffe,39934
00000808,00000001,000ffffe,40025
0000078c,00000001,000ffffe,40071
000007dc,00000002,000ffffe,40335
000007d4,00000001,000ffffe,40466
00000804,00000007,00080400,40810
00000818,00000001,000ffffe,41245
00000770,00000002,000ffffe,41467
00000814,00000001,000ffffe,41577
00000810,00000001,000ffffe,41633
00000818,00000001,000ffffe,41901
00000808,00000001,000ffffe,42307
00000794,00000001,000ffffe,42782
00000808,00000001,000ffffe,43020
0000077c,00000001,000ffffe,43379
000007f0,00000001,000ffffe,43559
000007d4,00000001,000ffffe,43889
00000818,00000001,000ffffe,44326
000007d4,00000001,000ffffe,44545
00000794,00000001,000ffffe,44655
00000794,00000001,000ffffe,44950
00000770,00000002,000ffffe,45099
00000804,00000007,00080401,45450
0000077c,00000001,000ffffe,45889
000007b8,00000013,00080044,46130
00000794,00000001,000ffffe,46224
00000810,00000001,000ffffe,46520
00000804,00000007,00080401,46914
00000804,00000007,00080401,47380
00000808,00000001,000ffffe,47879
00000778,0000000c,00080401,48143
00000808,00000001,000ffffe,48259
00000830,00000001,000ffffe,48323
00000818,00000001,000ffffe,48595
00000814,00000001,000ffffe,49003
00000818,00000001,000ffffe,49479
00000794,00000001,000ffffe,49989
00000808,00000001,000ffffe,50484
000007a8,00000002,000ffffe,50733
000007d4,00000001,000ffffe,51096
0000077c,00000001,000ffffe,51518
000007b8,00000013,00080044,51987
00000794,00000001,000ffffe,52195
000007a8,00000002,000ffffe,52549
000007f0,00000001,000ffffe,52725
000007a8,00000002,000ffffe,52815
000007f8,00000002,000ffffe,52860
00000814,00000001,000ffffe,52882
000007dc,00000002,000ffffe,52895
00000848,00000001,000ffffe,53172
00000808,00000001,000ffffe,53583
000007f0,00000001,000ffffe,53789
00000810,00000001,000ffffe,54164
00000804,00000007,00080400,54358
00000808,00000001,000ffffe,54686
000007b8,00000013,00080045,55143
00000818,00000001,000ffffe,55345
000007dc,00000002,000ffffe,55728
0000078c,00000001,000ffffe,56158
00000770,00000002,000ffffe,56375
00000770,00000002,000ffffe,56755
0000077c,00000001,000ffffe,57184
000007f8,00000002,000ffffe,58222
000007e8,00000244,0008046d,58446
00000778,0000000c,00080400,58649
00000778,0000000c,00080400,58858
000007f0,00000001,000ffffe,58952
000007bc,00000001,000ffffe,59005
00000810,00000001,000ffffe,59032
00000804,00000007,00080400,59331
00000778,0000000c,00080400,59476
000007e8,00000244,0008046f,59625
00000814,00000001,000ffffe,60250
000007e8,00000244,00080448,60386
00000770,00000002,000ffffe,60473
0000078c,00000001,000ffffe,60855
00000808,00000001,000ffffe,61047
000007d4,00000001,000ffffe,61383
00000778,0000000c,00080400,61834
00000808,00000001,000ffffe,62283
000007f8,00000002,000ffffe,62786
00000768,00000001,000ffffe,63276
00000818,00000001,000ffffe,63522
000007dc,00000002,000ffffe,63886
00000778,0000000c,00080401,64078
00000768,00000001,000ffffe,64398
00000804,00000007,00080401,64570
00000804,00000007,00080401,64893
00000804,00000007,00080401,65055
000007f0,00000001,000ffffe,65370
00000810,00000001,000ffffe,65612
00000768,00000001,000ffffe,65653
00000778,0000000c,00080401,65685
000007f8,00000002,000ffffe,65686
00000768,00000001,000ffffe,65691
000007d4,00000001,000ffffe,65966
0000078c,00000001,000ffffe,66104
000007e8,00000244,00080441,66110
000007e8,000021e9,00080456,66319
0000077c,00000001,000ffffe,66445
